"age","demo_mode","month_called","age_num","demo_age_bucket","demo_sex","demo_education","demo_hispanic","demo_race","demo_relig","demo_income","demo_hhsize","demo_phonetype","demo_state","demo_region","demo_pop_density","demo_reg","demo_party","demo_ideology","y_dem","y_rep","y_oth","age_scaled","p_surveyed","p_matched","support","age_num_imp"
"35","cell",6,35,"02-30to39","02-male","04-HS","01-Y","O","02-catholic","07-75to100k","2","03-Cell only","CA","West","05-Highest","03-No","01-Dem","03-Moderate",1,0,0,-0.187653328946763,0.0494076116312185,0.280400129759153,"1-Dem",35
"19","cell",6,19,"01-Under 30","02-male","04-HS","01-Y","O","01-protestant","03-20to30k","4","03-Cell only","CA","West","05-Highest","03-No","01-Dem","03-Moderate",1,0,0,-0.364522773323746,0.00894880223597766,0.970861221653895,"1-Dem",19
"28","cell",6,28,"01-Under 30","01-female","02-bach","02-N","W","02-catholic","02-10to20k","2","03-Cell only","WA","West","04","01-Yes","01-Dem","01-Very liberal",1,0,0,-0.265033710861693,0.0977285147419686,0.130789316713281,"1-Dem",28
"48","cell",6,48,"03-40to49","01-female","01-postgrad","02-N","W","03-athiest","08-100to150k","2","01-Both","WA","West","03","01-Yes","03-Lean Dem","02-Liberal",1,0,0,-0.0439469053904653,0.491278376636474,0.096322669682457,"1-Dem",48
"18","cell",6,18,"01-Under 30","01-female","04-HS","02-N","W","03-athiest","03-20to30k","4","03-Cell only","CA","West","02","02-Probably","03-Lean Dem","01-Very liberal",1,0,0,-0.375577113597307,0.00802896641083439,0.94817662003464,"1-Dem",18
"60","cell",6,60,"05-60to69","02-male","04-HS","02-N","W","01-protestant","99-DK/refused","2","01-Both","AZ","West","01-Lowest","01-Yes","04-Lean Rep","05-Very conservative",0,1,0,0.0887051778922715,0.444679703114207,0.00505961627316839,"2-Rep",60
"37","cell",6,37,"02-30to39","02-male","03-assoc","02-N","O","01-protestant","07-75to100k","4","01-Both","NV","West","03","01-Yes","02-Rep","04-Conservative",0,1,0,-0.165544648399641,0.0607566730969354,0.935546035708991,"2-Rep",37
"55","cell",6,55,"04-50to59","02-male","01-postgrad","02-N","W","01-protestant","08-100to150k","1","03-Cell only","MD","South","04","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.0334334765244645,0.674992031284372,0.0929107003887072,"2-Rep",55
"25","cell",6,25,"01-Under 30","02-male","02-bach","02-N","W","01-protestant","01-under10k","4","03-Cell only","OH","Midwest","05-Highest","01-Yes","04-Lean Rep","05-Very conservative",0,1,0,-0.298196731682377,0.0723662548219254,0.422438648155124,"2-Rep",25
"41","cell",6,41,"03-40to49","02-male","02-bach","02-N","B","06-LDS","01-under10k","3","03-Cell only","VA","South","05-Highest","02-Probably","04-Lean Rep","04-Conservative",1,0,0,-0.121327287305395,0.309890504811517,0.049930221664305,"1-Dem",41
"80","cell",6,80,"06-Over 70","01-female","03-assoc","02-N","W","01-protestant","99-DK/refused","2","03-Cell only","MI","Midwest","04","01-Yes","02-Rep","04-Conservative",0,1,0,0.309791983363499,0.877142168665658,0.122648136144499,"2-Rep",80
"37","cell",6,37,"02-30to39","02-male","02-bach","02-N","O","01-protestant","09-over150k","3","03-Cell only","GA","South","04","02-Probably","04-Lean Rep","05-Very conservative",0,0,1,-0.165544648399641,0.224749865194804,0.584638816110923,"3-Other",37
"34","cell",6,34,"02-30to39","01-female","03-assoc","02-N","W","03-athiest","02-10to20k","3","03-Cell only","NJ","Northeast","04","01-Yes","01-Dem","02-Liberal",1,0,0,-0.198707669220325,0.044515867202791,0.0121281594525003,"1-Dem",34
"31","cell",6,31,"02-30to39","02-male","03-assoc","02-N","W","07-other","01-under10k","2","01-Both","FL","South","02","01-Yes","04-Lean Rep","03-Moderate",0,1,0,-0.231870690041009,0.0324663111698029,0.115659353316488,"2-Rep",31
"37","cell",6,37,"02-30to39","02-male","03-assoc","02-N","W","01-protestant","08-100to150k","4","03-Cell only","WV","South","02","01-Yes","01-Dem","02-Liberal",1,0,0,-0.165544648399641,0.0607566730969354,0.270618358923727,"1-Dem",37
"74","cell",6,74,"06-Over 70","02-male","02-bach","02-N","W","02-catholic","07-75to100k","2","01-Both","NY","Northeast","05-Highest","01-Yes","01-Dem","01-Very liberal",1,0,0,0.243465941722131,0.94317586585424,0.558647894991715,"1-Dem",74
"64","cell",6,64,"05-60to69","01-female","03-assoc","02-N","W","01-protestant","02-10to20k","1","03-Cell only","RI","Northeast","04","03-No","04-Lean Rep","03-Moderate",0,0,1,0.132922538986517,0.55363672578506,0.00420098325021024,"3-Other",64
"73","cell",6,73,"06-Over 70","01-female","04-HS","02-N","W","01-protestant","03-20to30k","2","01-Both","TN","South","03","01-Yes","01-Dem","03-Moderate",1,0,0,0.23241160144857,0.768506998310195,0.205016656824582,"1-Dem",73
"46","cell",6,46,"03-40to49","01-female","01-postgrad","02-N","A","01-protestant","99-DK/refused","4","03-Cell only","NC","South","03","01-Yes","05-Ind","04-Conservative",0,1,0,-0.0660555859375881,0.147584494190725,0.0792178137814057,"2-Rep",46
"39","cell",6,39,"02-30to39","01-female","01-postgrad","02-N","B","01-protestant","07-75to100k","4","01-Both","GA","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,-0.143435967852518,0.265141473566055,0.912192332189298,"1-Dem",39
"52","cell",6,52,"04-50to59","02-male","01-postgrad","02-N","W","01-protestant","08-100to150k","3","01-Both","GA","South","04","01-Yes","03-Lean Dem","02-Liberal",1,0,0,0.00027045570378032,0.599330518283658,0.034445314782434,"1-Dem",52
"24","cell",6,24,"01-Under 30","02-male","04-HS","02-N","W","07-other","06-50to75k","2","01-Both","IN","Midwest","03","03-No","02-Rep","04-Conservative",0,1,0,-0.309251071955939,0.015363340893211,0.421329709909888,"2-Rep",24
"66","cell",6,66,"05-60to69","02-male","04-HS","02-N","W","02-catholic","08-100to150k","2","01-Both","FL","South","04","01-Yes","01-Dem","04-Conservative",1,0,0,0.15503121953364,0.606866315379012,0.239301704047049,"1-Dem",66
"67","cell",6,67,"05-60to69","02-male","01-postgrad","02-N","B","01-protestant","08-100to150k","7","01-Both","MA","Northeast","04","01-Yes","01-Dem","02-Liberal",1,0,0,0.166085559807201,0.885294299807714,0.953349398514391,"1-Dem",67
"51","cell",6,51,"04-50to59","01-female","03-assoc","02-N","W","01-protestant","01-under10k","3","03-Cell only","GA","South","04","03-No","06-None","03-Moderate",0,0,1,-0.0107838845697811,0.230282769959849,0.000173185757322227,"3-Other",51
"49","cell",6,49,"03-40to49","01-female","04-HS","02-N","W","01-protestant","08-100to150k","4","01-Both","FL","South","04","01-Yes","02-Rep","05-Very conservative",0,1,0,-0.0328925651169039,0.19380105013562,0.217489167791722,"2-Rep",49
"23","cell",6,23,"01-Under 30","02-male","01-postgrad","02-N","W","07-other","04-30to40k","4","03-Cell only","VA","South","05-Highest","01-Yes","03-Lean Dem","01-Very liberal",1,0,0,-0.3203054122295,0.058984767670669,0.795234118356768,"1-Dem",23
"76","cell",6,76,"06-Over 70","02-male","04-HS","02-N","W","03-athiest","05-40to50k","2","01-Both","MI","Midwest","05-Highest","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.265574622269254,0.821724464771183,0.5299778351566,"1-Dem",76
"32","cell",6,32,"02-30to39","02-male","03-assoc","02-N","W","07-other","01-under10k","2","03-Cell only","MD","South","02","01-Yes","01-Dem","03-Moderate",1,0,0,-0.220816349767448,0.0360839627826391,0.0362911954984663,"1-Dem",32
"64","cell",6,64,"05-60to69","01-female","01-postgrad","02-N","W","01-protestant","08-100to150k","2","03-Cell only","MD","South","02","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.132922538986517,0.847532225708914,0.0781158314188869,"1-Dem",64
"22","cell",6,22,"01-Under 30","02-male","03-assoc","02-N","W","02-catholic","05-40to50k","8 or more","03-Cell only","PA","Northeast","03","01-Yes","04-Lean Rep","03-Moderate",0,1,0,-0.331359752503062,0.0123817613534875,0.885220335691085,"2-Rep",22
"68","cell",6,68,"05-60to69","02-male","05-less than HS","02-N","W","07-other","99-DK/refused","1","03-Cell only","VA","South","02","01-Yes","06-None","99-DK/refused",0,1,0,0.177139900080763,0.657673132404076,0.0158242048711248,"2-Rep",68
"20","cell",6,20,"01-Under 30","02-male","04-HS","02-N","W","01-protestant","08-100to150k","4","03-Cell only","IN","Midwest","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,-0.353468433050184,0.0099729592781272,0.977777158030682,"2-Rep",20
"31","cell",6,31,"02-30to39","01-female","03-assoc","02-N","W","01-protestant","01-under10k","2","03-Cell only","PA","Northeast","01-Lowest","02-Probably","02-Rep","03-Moderate",0,1,0,-0.231870690041009,0.0324663111698029,0.0459048304916211,"2-Rep",31
"44","cell",6,44,"03-40to49","02-male","04-HS","02-N","W","07-other","09-over150k","4","01-Both","NJ","Northeast","05-Highest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,-0.0881642664847108,0.122125285428115,0.349915677225345,"2-Rep",44
"22","cell",6,22,"01-Under 30","01-female","02-bach","02-N","W","07-other","08-100to150k","3","01-Both","OH","Midwest","04","01-Yes","03-Lean Dem","01-Very liberal",1,0,0,-0.331359752503062,0.0531978738113083,0.885220335691085,"1-Dem",22
"75","cell",6,75,"06-Over 70","02-male","02-bach","02-N","W","01-protestant","09-over150k","2","01-Both","NC","South","04","01-Yes","02-Rep","03-Moderate",0,1,0,0.254520281995692,0.948762325642199,0.76348513771381,"2-Rep",75
"42","cell",6,42,"03-40to49","01-female","02-bach","02-N","W","01-protestant","05-40to50k","2","03-Cell only","VA","South","02","01-Yes","01-Dem","03-Moderate",1,0,0,-0.110272947031834,0.333757364466748,0.0232498694583017,"1-Dem",42
"32","cell",6,32,"02-30to39","01-female","01-postgrad","02-N","W","07-other","06-50to75k","6","03-Cell only","MI","Midwest","02","01-Yes","02-Rep","04-Conservative",0,1,0,-0.220816349767448,0.143667680026585,0.351478332461921,"2-Rep",32
"38","cell",6,38,"02-30to39","01-female","02-bach","02-N","B","07-other","08-100to150k","3","03-Cell only","OH","Midwest","04","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-0.154490308126079,0.244381506347343,0.458915501655234,"1-Dem",38
"39","cell",6,39,"02-30to39","02-male","02-bach","02-N","W","01-protestant","08-100to150k","4","03-Cell only","NC","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,-0.143435967852518,0.265141473566055,0.209827644855276,"1-Dem",39
"79","cell",6,79,"06-Over 70","02-male","01-postgrad","02-N","W","01-protestant","09-over150k","2","03-Cell only","GA","South","04","01-Yes","02-Rep","04-Conservative",0,1,0,0.298737643089938,0.966308893258552,0.797332644322022,"2-Rep",79
"56","cell",6,56,"04-50to59","02-male","03-assoc","02-N","W","01-protestant","07-75to100k","2","03-Cell only","FL","South","03","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.0444878167980259,0.340794152277345,0.0273912090787873,"2-Rep",56
"40","cell",6,40,"03-40to49","02-male","04-HS","02-N","W","01-protestant","07-75to100k","4","03-Cell only","VA","South","01-Lowest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,-0.132381627578956,0.0824115901025519,0.140809018803165,"2-Rep",40
"71","cell",6,71,"06-Over 70","02-male","02-bach","02-N","W","02-catholic","04-30to40k","2","01-Both","PA","Northeast","03","01-Yes","01-Dem","03-Moderate",1,0,0,0.210302920901447,0.922807391028825,0.182255103314579,"1-Dem",71
"44","cell",6,44,"03-40to49","01-female","01-postgrad","02-N","B","01-protestant","07-75to100k","6","03-Cell only","OH","Midwest","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,-0.0881642664847108,0.384035001813493,0.671267519561028,"1-Dem",44
"37","cell",6,37,"02-30to39","01-female","04-HS","02-N","B","01-protestant","01-under10k","2","03-Cell only","MD","South","02","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-0.165544648399641,0.0607566730969354,0.21001734237331,"1-Dem",37
"69","cell",6,69,"05-60to69","02-male","04-HS","02-N","W","01-protestant","05-40to50k","1","03-Cell only","DE","South","04","03-No","01-Dem","04-Conservative",0,1,0,0.188194240354324,0.681860172773606,0.0266179700529097,"2-Rep",69
"50","cell",6,50,"04-50to59","02-male","03-assoc","02-N","W","02-catholic","06-50to75k","2","03-Cell only","FL","South","04","01-Yes","04-Lean Rep","04-Conservative",0,1,0,-0.0218382248433425,0.211466745133075,0.0184033291861467,"2-Rep",50
"30","cell",6,30,"02-30to39","01-female","03-assoc","01-Y","O","03-athiest","03-20to30k","2","03-Cell only","FL","South","04","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-0.24292503031457,0.0292003653926103,0.70877894112093,"1-Dem",30
"35","cell",6,35,"02-30to39","01-female","01-postgrad","02-N","B","07-other","08-100to150k","4","03-Cell only","MI","Midwest","05-Highest","02-Probably","03-Lean Dem","02-Liberal",1,0,0,-0.187653328946763,0.188929528719524,0.916127336409173,"1-Dem",35
"60","cell",6,60,"05-60to69","02-male","02-bach","02-N","W","03-athiest","99-DK/refused","2","03-Cell only","NJ","Northeast","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,0.0887051778922715,0.782076622347376,0.00186730097241053,"1-Dem",60
"75","cell",6,75,"06-Over 70","02-male","01-postgrad","02-N","W","03-athiest","09-over150k","3","01-Both","DC","South","05-Highest","01-Yes","01-Dem","03-Moderate",1,0,0,0.254520281995692,0.948762325642199,0.542865171658148,"1-Dem",75
"43","cell",6,43,"03-40to49","01-female","02-bach","02-N","W","02-catholic","09-over150k","2","01-Both","NY","Northeast","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,-0.0992186067582722,0.358507469677967,0.179758104348805,"1-Dem",43
"70","cell",6,70,"06-Over 70","02-male","03-assoc","02-N","W","07-other","06-50to75k","1","03-Cell only","TN","South","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.199248580627885,0.705104553447698,0.258045914550965,"2-Rep",70
"80","cell",6,80,"06-Over 70","01-female","02-bach","02-N","W","02-catholic","09-over150k","2","01-Both","KY","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,0.309791983363499,0.969694188021523,0.93697222374066,"1-Dem",80
"25","cell",6,25,"01-Under 30","01-female","02-bach","02-N","B","01-protestant","08-100to150k","3","03-Cell only","FL","South","04","01-Yes","04-Lean Rep","03-Moderate",0,0,1,-0.298196731682377,0.0723662548219254,0.953494491697815,"3-Other",25
"56","cell",6,56,"04-50to59","02-male","02-bach","02-N","A","07-other","06-50to75k","2","03-Cell only","NY","Northeast","02","01-Yes","01-Dem","02-Liberal",1,0,0,0.0444878167980259,0.698516347182201,0.288415270227019,"1-Dem",56
"29","cell",6,29,"01-Under 30","02-male","02-bach","02-N","W","03-athiest","08-100to150k","3","03-Cell only","MA","Northeast","03","01-Yes","04-Lean Rep","02-Liberal",0,1,0,-0.253979370588132,0.107807904934551,0.235967131186564,"2-Rep",29
"61","cell",6,61,"05-60to69","01-female","03-assoc","02-N","W","02-catholic","09-over150k","2","01-Both","OH","Midwest","04","01-Yes","02-Rep","03-Moderate",0,1,0,0.0997595181658329,0.471830061968177,0.180536439716407,"2-Rep",61
"49","cell",6,49,"03-40to49","02-male","04-HS","02-N","B","07-other","07-75to100k","5","01-Both","NY","Northeast","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,-0.0328925651169039,0.19380105013562,0.800002173780368,"1-Dem",49
"35","cell",6,35,"02-30to39","02-male","02-bach","02-N","W","02-catholic","09-over150k","Don't know/Refused","03-Cell only","NJ","Northeast","05-Highest","01-Yes","02-Rep","04-Conservative",0,1,0,-0.187653328946763,0.188929528719524,0.431481053879667,"2-Rep",35
"38","cell",6,38,"02-30to39","02-male","03-assoc","02-N","W","01-protestant","06-50to75k","2","03-Cell only","NC","South","03","03-No","02-Rep","04-Conservative",0,1,0,-0.154490308126079,0.0673073642019744,0.00791243327568424,"2-Rep",38
"28","cell",6,28,"01-Under 30","02-male","03-assoc","02-N","W","01-protestant","04-30to40k","2","03-Cell only","FL","South","02","01-Yes","04-Lean Rep","04-Conservative",0,1,0,-0.265033710861693,0.023597777530442,0.226648884643907,"2-Rep",28
"74","cell",6,74,"06-Over 70","02-male","02-bach","02-N","W","01-protestant","02-10to20k","2","01-Both","NC","South","02","01-Yes","02-Rep","04-Conservative",0,1,0,0.243465941722131,0.94317586585424,0.192944437669266,"2-Rep",74
"59","cell",6,59,"04-50to59","02-male","03-assoc","02-N","O","02-catholic","07-75to100k","2","03-Cell only","NY","Northeast","01-Lowest","01-Yes","04-Lean Rep","05-Very conservative",0,1,0,0.0776508376187101,0.417855649187151,0.408194594092259,"2-Rep",59
"27","cell",6,27,"01-Under 30","02-male","02-bach","01-Y","O","01-protestant","05-40to50k","2","03-Cell only","NJ","Northeast","05-Highest","03-No","01-Dem","03-Moderate",1,0,0,-0.276088051135255,0.0884980123829525,0.59842076176246,"1-Dem",27
"66","cell",6,66,"05-60to69","02-male","02-bach","02-N","W","02-catholic","06-50to75k","2","03-Cell only","NY","Northeast","01-Lowest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.15503121953364,0.87370902314217,0.0560844361926415,"2-Rep",66
"21","cell",6,21,"01-Under 30","02-male","04-HS","02-N","W","02-catholic","07-75to100k","5","01-Both","NJ","Northeast","05-Highest","01-Yes","05-Ind","03-Moderate",0,1,0,-0.342414092776623,0.00250124249670878,0.983278138403628,"2-Rep",21
"23","cell",6,23,"01-Under 30","01-female","03-assoc","02-N","W","01-protestant","02-10to20k","2","03-Cell only","VA","South","04","02-Probably","01-Dem","02-Liberal",1,0,0,-0.3203054122295,0.0137933395735002,0.423139784364357,"1-Dem",23
"70","cell",6,70,"06-Over 70","01-female","01-postgrad","02-N","W","07-other","05-40to50k","1","01-Both","MI","Midwest","04","01-Yes","04-Lean Rep","05-Very conservative",1,0,0,0.199248580627885,0.914645643096247,0.403841724956586,"1-Dem",70
"35","cell",6,35,"02-30to39","02-male","01-postgrad","02-N","W","04-jewish","03-20to30k","6","03-Cell only","PA","Northeast","04","01-Yes","03-Lean Dem","01-Very liberal",1,0,0,-0.187653328946763,0.188929528719524,0.093146192179959,"1-Dem",35
"71","cell",6,71,"06-Over 70","01-female","01-postgrad","02-N","W","04-jewish","09-over150k","2","01-Both","MA","Northeast","05-Highest","01-Yes","01-Dem","01-Very liberal",1,0,0,0.210302920901447,0.922807391028825,0.541286681704265,"1-Dem",71
"43","cell",6,43,"03-40to49","02-male","03-assoc","02-N","W","01-protestant","07-75to100k","5","03-Cell only","OH","Midwest","02","01-Yes","02-Rep","03-Moderate",0,1,0,-0.0992186067582722,0.110873654195087,0.101137065654162,"2-Rep",43
"61","cell",6,61,"05-60to69","02-male","04-HS","02-N","B","01-protestant","02-10to20k","1","03-Cell only","OH","Midwest","05-Highest","01-Yes","01-Dem","04-Conservative",1,0,0,0.0997595181658329,0.471830061968177,0.300261984695334,"1-Dem",61
"55","cell",6,55,"04-50to59","02-male","04-HS","02-N","W","07-other","05-40to50k","1","03-Cell only","NY","Northeast","03","01-Yes","05-Ind","02-Liberal",0,0,1,0.0334334765244645,0.0937104773102962,0.0363126034774915,"3-Other",55
"47","cell",6,47,"03-40to49","01-female","02-bach","02-N","W","03-athiest","07-75to100k","3","01-Both","VA","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,-0.0550012456640267,0.463992035044123,0.0287891386543994,"1-Dem",47
"52","cell",6,52,"04-50to59","02-male","02-bach","02-N","W","05-muslim","07-75to100k","7","01-Both","VA","South","05-Highest","02-Probably","03-Lean Dem","03-Moderate",1,0,0,0.00027045570378032,0.599330518283658,0.158869583475928,"1-Dem",52
"55","cell",6,55,"04-50to59","01-female","04-HS","02-N","W","02-catholic","03-20to30k","2","01-Both","VA","South","02","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.0334334765244645,0.316663263243207,0.0189788513170734,"2-Rep",55
