"age","demo_mode","month_called","age_num","demo_age_bucket","demo_sex","demo_education","demo_hispanic","demo_race","demo_relig","demo_income","demo_hhsize","demo_phonetype","demo_state","demo_region","demo_pop_density","demo_reg","demo_party","demo_ideology","y_dem","y_rep","y_oth","age_scaled","p_surveyed","p_matched","support","age_num_imp"
"22","cell",6,22,"01-Under 30","01-female","02-bach","02-N","W","07-other","08-100to150k","3","01-Both","OH","Midwest","04","01-Yes","03-Lean Dem","01-Very liberal",1,0,0,-0.331359752503062,0.0928711297351377,0.166254974897848,"1-Dem",22
"75","cell",6,75,"06-Over 70","02-male","02-bach","02-N","W","01-protestant","09-over150k","2","01-Both","NC","South","04","01-Yes","02-Rep","03-Moderate",0,1,0,0.254520281995692,0.971214714408461,0.996004898664061,"2-Rep",75
"42","cell",6,42,"03-40to49","01-female","02-bach","02-N","W","01-protestant","05-40to50k","2","03-Cell only","VA","South","02","01-Yes","01-Dem","03-Moderate",1,0,0,-0.110272947031834,0.477205898962799,0.640014486328178,"1-Dem",42
"32","cell",6,32,"02-30to39","01-female","01-postgrad","02-N","W","07-other","06-50to75k","6","03-Cell only","MI","Midwest","02","01-Yes","02-Rep","04-Conservative",0,1,0,-0.220816349767448,0.234126459621243,0.69314083981586,"2-Rep",32
"38","cell",6,38,"02-30to39","01-female","02-bach","02-N","B","07-other","08-100to150k","3","03-Cell only","OH","Midwest","04","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-0.154490308126079,0.370795399548839,0.0540571983438907,"1-Dem",38
"39","cell",6,39,"02-30to39","02-male","02-bach","02-N","W","01-protestant","08-100to150k","4","03-Cell only","NC","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,-0.143435967852518,0.396656874733161,0.904413252965273,"1-Dem",39
"79","cell",6,79,"06-Over 70","02-male","01-postgrad","02-N","W","01-protestant","09-over150k","2","03-Cell only","GA","South","04","01-Yes","02-Rep","04-Conservative",0,1,0,0.298737643089938,0.981224521881208,0.99741708300175,"2-Rep",79
"56","cell",6,56,"04-50to59","02-male","03-assoc","02-N","W","01-protestant","07-75to100k","2","03-Cell only","FL","South","03","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.0444878167980259,0.485065140632601,0.941231112391798,"2-Rep",56
"40","cell",6,40,"03-40to49","02-male","04-HS","02-N","W","01-protestant","07-75to100k","4","03-Cell only","VA","South","01-Lowest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,-0.132381627578956,0.140635363977916,0.88322288638479,"2-Rep",40
"71","cell",6,71,"06-Over 70","02-male","02-bach","02-N","W","02-catholic","04-30to40k","2","01-Both","PA","Northeast","03","01-Yes","01-Dem","03-Moderate",1,0,0,0.210302920901447,0.95610707740595,0.968153098931123,"1-Dem",71
"44","cell",6,44,"03-40to49","01-female","01-postgrad","02-N","B","01-protestant","07-75to100k","6","03-Cell only","OH","Midwest","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,-0.0881642664847108,0.531842734814107,0.368391593150202,"1-Dem",44
"37","cell",6,37,"02-30to39","01-female","04-HS","02-N","B","01-protestant","01-under10k","2","03-Cell only","MD","South","02","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-0.165544648399641,0.105439268834599,0.0133228230838934,"1-Dem",37
"69","cell",6,69,"05-60to69","02-male","04-HS","02-N","W","01-protestant","05-40to50k","1","03-Cell only","DE","South","04","03-No","01-Dem","04-Conservative",0,1,0,0.188194240354324,0.796138709886973,0.926150005761944,"2-Rep",69
"50","cell",6,50,"04-50to59","02-male","03-assoc","02-N","W","02-catholic","06-50to75k","2","03-Cell only","FL","South","04","01-Yes","04-Lean Rep","04-Conservative",0,1,0,-0.0218382248433425,0.328250861427198,0.856176928425627,"2-Rep",50
"30","cell",6,30,"02-30to39","01-female","03-assoc","01-Y","O","03-athiest","03-20to30k","2","03-Cell only","FL","South","04","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-0.24292503031457,0.0519591935593609,0.0120813325772527,"1-Dem",30
"35","cell",6,35,"02-30to39","01-female","01-postgrad","02-N","B","07-other","08-100to150k","4","03-Cell only","MI","Midwest","05-Highest","02-Probably","03-Lean Dem","02-Liberal",1,0,0,-0.187653328946763,0.297970515601943,0.23320274671076,"1-Dem",35
"60","cell",6,60,"05-60to69","02-male","02-bach","02-N","W","03-athiest","99-DK/refused","2","03-Cell only","NJ","Northeast","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,0.0887051778922715,0.867359283466478,0.552590398884816,"1-Dem",60
"75","cell",6,75,"06-Over 70","02-male","01-postgrad","02-N","W","03-athiest","09-over150k","3","01-Both","DC","South","05-Highest","01-Yes","01-Dem","03-Moderate",1,0,0,0.254520281995692,0.971214714408461,0.989214229820382,"1-Dem",75
"43","cell",6,43,"03-40to49","01-female","02-bach","02-N","W","02-catholic","09-over150k","2","01-Both","NY","Northeast","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,-0.0992186067582722,0.504537864360331,0.882689782162071,"1-Dem",43
"70","cell",6,70,"06-Over 70","02-male","03-assoc","02-N","W","07-other","06-50to75k","1","03-Cell only","TN","South","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.199248580627885,0.81331946928576,0.993116530657429,"2-Rep",70
"80","cell",6,80,"06-Over 70","01-female","02-bach","02-N","W","02-catholic","09-over150k","2","01-Both","KY","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,0.309791983363499,0.983137242644742,0.997684106771857,"1-Dem",80
"25","cell",6,25,"01-Under 30","01-female","02-bach","02-N","B","01-protestant","08-100to150k","3","03-Cell only","FL","South","04","01-Yes","04-Lean Rep","03-Moderate",0,0,1,-0.298196731682377,0.124455594759058,0.0135968067739763,"3-Other",25
"56","cell",6,56,"04-50to59","02-male","02-bach","02-N","A","07-other","06-50to75k","2","03-Cell only","NY","Northeast","02","01-Yes","01-Dem","02-Liberal",1,0,0,0.0444878167980259,0.808492245503641,0.363603637691299,"1-Dem",56
"29","cell",6,29,"01-Under 30","02-male","02-bach","02-N","W","03-athiest","08-100to150k","3","03-Cell only","MA","Northeast","03","01-Yes","04-Lean Rep","02-Liberal",0,1,0,-0.253979370588132,0.180445740997783,0.300133167354581,"2-Rep",29
"61","cell",6,61,"05-60to69","01-female","03-assoc","02-N","W","02-catholic","09-over150k","2","01-Both","OH","Midwest","04","01-Yes","02-Rep","03-Moderate",0,1,0,0.0997595181658329,0.619446790613556,0.981786321259784,"2-Rep",61
"49","cell",6,49,"03-40to49","02-male","04-HS","02-N","B","07-other","07-75to100k","5","01-Both","NY","Northeast","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,-0.0328925651169039,0.304597743944151,0.501958715811277,"1-Dem",49
"35","cell",6,35,"02-30to39","02-male","02-bach","02-N","W","02-catholic","09-over150k","Don't know/Refused","03-Cell only","NJ","Northeast","05-Highest","01-Yes","02-Rep","04-Conservative",0,1,0,-0.187653328946763,0.297970515601943,0.895014637476947,"2-Rep",35
"38","cell",6,38,"02-30to39","02-male","03-assoc","02-N","W","01-protestant","06-50to75k","2","03-Cell only","NC","South","03","03-No","02-Rep","04-Conservative",0,1,0,-0.154490308126079,0.116211491561933,0.178168441213094,"2-Rep",38
"28","cell",6,28,"01-Under 30","02-male","03-assoc","02-N","W","01-protestant","04-30to40k","2","03-Cell only","FL","South","02","01-Yes","04-Lean Rep","04-Conservative",0,1,0,-0.265033710861693,0.0421796612111165,0.215956289837408,"2-Rep",28
"74","cell",6,74,"06-Over 70","02-male","02-bach","02-N","W","01-protestant","02-10to20k","2","01-Both","NC","South","02","01-Yes","02-Rep","04-Conservative",0,1,0,0.243465941722131,0.967993663081771,0.955890082898184,"2-Rep",74
"59","cell",6,59,"04-50to59","02-male","03-assoc","02-N","O","02-catholic","07-75to100k","2","03-Cell only","NY","Northeast","01-Lowest","01-Yes","04-Lean Rep","05-Very conservative",0,1,0,0.0776508376187101,0.566704385328846,0.525415807491266,"2-Rep",59
"27","cell",6,27,"01-Under 30","02-male","02-bach","01-Y","O","01-protestant","05-40to50k","2","03-Cell only","NJ","Northeast","05-Highest","03-No","01-Dem","03-Moderate",1,0,0,-0.276088051135255,0.150317416292007,0.00231634204083863,"1-Dem",27
"66","cell",6,66,"05-60to69","02-male","02-bach","02-N","W","02-catholic","06-50to75k","2","03-Cell only","NY","Northeast","01-Lowest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.15503121953364,0.926502054522523,0.971644219749454,"2-Rep",66
"21","cell",6,21,"01-Under 30","02-male","04-HS","02-N","W","02-catholic","07-75to100k","5","01-Both","NJ","Northeast","05-Highest","01-Yes","05-Ind","03-Moderate",0,1,0,-0.342414092776623,0.0045482084125751,0.486220999033276,"2-Rep",21
"23","cell",6,23,"01-Under 30","01-female","03-assoc","02-N","W","01-protestant","02-10to20k","2","03-Cell only","VA","South","04","02-Probably","01-Dem","02-Liberal",1,0,0,-0.3203054122295,0.0248512955359524,0.0756471975725348,"1-Dem",23
"70","cell",6,70,"06-Over 70","01-female","01-postgrad","02-N","W","07-other","05-40to50k","1","01-Both","MI","Midwest","04","01-Yes","04-Lean Rep","05-Very conservative",1,0,0,0.199248580627885,0.951280296467528,0.990419434320136,"1-Dem",70
"35","cell",6,35,"02-30to39","02-male","01-postgrad","02-N","W","04-jewish","03-20to30k","6","03-Cell only","PA","Northeast","04","01-Yes","03-Lean Dem","01-Very liberal",1,0,0,-0.187653328946763,0.297970515601943,0.535693963204149,"1-Dem",35
"71","cell",6,71,"06-Over 70","01-female","01-postgrad","02-N","W","04-jewish","09-over150k","2","01-Both","MA","Northeast","05-Highest","01-Yes","01-Dem","01-Very liberal",1,0,0,0.210302920901447,0.95610707740595,0.993825396242451,"1-Dem",71
"43","cell",6,43,"03-40to49","02-male","03-assoc","02-N","W","01-protestant","07-75to100k","5","03-Cell only","OH","Midwest","02","01-Yes","02-Rep","03-Moderate",0,1,0,-0.0992186067582722,0.185148445400672,0.913052213864431,"2-Rep",43
"61","cell",6,61,"05-60to69","02-male","04-HS","02-N","B","01-protestant","02-10to20k","1","03-Cell only","OH","Midwest","05-Highest","01-Yes","01-Dem","04-Conservative",1,0,0,0.0997595181658329,0.619446790613556,0.414320584368155,"1-Dem",61
"55","cell",6,55,"04-50to59","02-male","04-HS","02-N","W","07-other","05-40to50k","1","03-Cell only","NY","Northeast","03","01-Yes","05-Ind","02-Liberal",0,0,1,0.0334334765244645,0.158537696784536,0.952461865561328,"3-Other",55
"47","cell",6,47,"03-40to49","01-female","02-bach","02-N","W","03-athiest","07-75to100k","3","01-Both","VA","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,-0.0550012456640267,0.611997963191654,0.687627675624972,"1-Dem",47
"52","cell",6,52,"04-50to59","02-male","02-bach","02-N","W","05-muslim","07-75to100k","7","01-Both","VA","South","05-Highest","02-Probably","03-Lean Dem","03-Moderate",1,0,0,0.00027045570378032,0.731584460779947,0.965643706395373,"1-Dem",52
"55","cell",6,55,"04-50to59","01-female","04-HS","02-N","W","02-catholic","03-20to30k","2","01-Both","VA","South","02","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.0334334765244645,0.457813332797268,0.790981395769493,"2-Rep",55
"36","cell",6,36,"02-30to39","02-male","03-assoc","02-N","W","07-other","04-30to40k","2","01-Both","MI","Midwest","03","01-Yes","04-Lean Rep","03-Moderate",0,1,0,-0.176598988673202,0.0955576132672779,0.397892070001997,"2-Rep",36
"47","cell",6,47,"03-40to49","02-male","01-postgrad","02-N","W","02-catholic","09-over150k","5","01-Both","DC","South","05-Highest","01-Yes","01-Dem","03-Moderate",1,0,0,-0.0550012456640267,0.611997963191654,0.969401217693285,"1-Dem",47
"54","cell",6,54,"04-50to59","01-female","05-less than HS","01-Y","O","01-protestant","06-50to75k","3","03-Cell only","NY","Northeast","05-Highest","01-Yes","01-Dem","01-Very liberal",1,0,0,0.0223791362509031,0.430811648244529,0.14448345645496,"1-Dem",54
"33","cell",6,33,"02-30to39","02-male","02-bach","02-N","B","01-protestant","07-75to100k","2","01-Both","VA","South","05-Highest","02-Probably","01-Dem","03-Moderate",1,0,0,-0.209762009493886,0.254308464175884,0.0605155600139659,"1-Dem",33
"43","cell",6,43,"03-40to49","02-male","02-bach","02-N","W","02-catholic","06-50to75k","3","01-Both","NY","Northeast","03","01-Yes","04-Lean Rep","04-Conservative",0,0,1,-0.0992186067582722,0.504537864360331,0.504537864360331,"3-Other",43
"33","cell",6,33,"02-30to39","02-male","02-bach","02-N","W","01-protestant","06-50to75k","4","03-Cell only","GA","South","01-Lowest","03-No","02-Rep","04-Conservative",0,1,0,-0.209762009493886,0.254308464175884,0.254308464175884,"2-Rep",33
"41","cell",6,41,"03-40to49","02-male","04-HS","01-Y","B","07-other","01-under10k","3","01-Both","NC","South","04","01-Yes","01-Dem","04-Conservative",1,0,0,-0.121327287305395,0.15438283833354,0.00763537982166253,"1-Dem",41
"51","cell",6,51,"04-50to59","01-female","03-assoc","01-Y","W","02-catholic","08-100to150k","2","03-Cell only","SC","South","02","01-Yes","02-Rep","04-Conservative",0,1,0,-0.0107838845697811,0.352808863064872,0.928239223256812,"2-Rep",51
"55","cell",6,55,"04-50to59","02-male","04-HS","02-N","W","01-protestant","05-40to50k","1","03-Cell only","MI","Midwest","02","01-Yes","02-Rep","04-Conservative",0,1,0,0.0334334765244645,0.457813332797268,0.952461865561328,"2-Rep",55
"40","cell",6,40,"03-40to49","01-female","01-postgrad","02-N","W","07-other","09-over150k","4","03-Cell only","CT","Northeast","04","01-Yes","03-Lean Dem","02-Liberal",1,0,0,-0.132381627578956,0.423109161149498,0.936432621422696,"1-Dem",40
"62","cell",6,62,"05-60to69","02-male","03-assoc","02-N","W","07-other","99-DK/refused","2","03-Cell only","FL","South","03","01-Yes","01-Dem","02-Liberal",1,0,0,0.110813858439394,0.644876314813259,0.605855934254775,"1-Dem",62
"53","cell",6,53,"04-50to59","02-male","02-bach","02-N","O","07-other","99-DK/refused","Don't know/Refused","03-Cell only","OH","Midwest","04","99-DNK/refused","99-DK/refused","99-DK/refused",1,0,0,0.0113247959773417,0.131480438987767,0.0721181482812694,"1-Dem",53
"50","cell",6,50,"04-50to59","01-female","01-postgrad","02-N","W","03-athiest","08-100to150k","2","03-Cell only","NC","South","02","01-Yes","02-Rep","04-Conservative",0,1,0,-0.0218382248433425,0.686518574545545,0.920602381122631,"2-Rep",50
"65","cell",6,65,"05-60to69","01-female","02-bach","02-N","W","01-protestant","09-over150k","2","01-Both","WV","South","02","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.143976879260078,0.918696534078892,0.988164751630336,"2-Rep",65
"39","cell",6,39,"02-30to39","02-male","02-bach","02-N","W","07-other","09-over150k","6","01-Both","NY","Northeast","04","01-Yes","02-Rep","03-Moderate",0,1,0,-0.143435967852518,0.396656874733161,0.929601598348785,"2-Rep",39
"21","cell",6,21,"01-Under 30","01-female","02-bach","02-N","W","07-other","06-50to75k","1","03-Cell only","OH","Midwest","03","01-Yes","01-Dem","02-Liberal",1,0,0,-0.342414092776623,0.0840566688958723,0.404087285562213,"1-Dem",21
"47","cell",6,47,"03-40to49","02-male","01-postgrad","02-N","W","02-catholic","08-100to150k","1","01-Both","NY","Northeast","05-Highest","01-Yes","02-Rep","04-Conservative",0,1,0,-0.0550012456640267,0.611997963191654,0.957806719783095,"2-Rep",47
"25","cell",6,25,"01-Under 30","02-male","05-less than HS","01-Y","O","02-catholic","02-10to20k","5","03-Cell only","FL","South","04","03-No","04-Lean Rep","04-Conservative",0,1,0,-0.298196731682377,0.0307421235352244,0.00186201885397313,"2-Rep",25
"34","cell",6,34,"02-30to39","01-female","03-assoc","01-Y","O","01-protestant","05-40to50k","5","03-Cell only","FL","South","04","02-Probably","04-Lean Rep","04-Conservative",0,0,1,-0.198707669220325,0.0782494765260448,0.0911473295681711,"3-Other",34
"41","cell",6,41,"03-40to49","01-female","01-postgrad","02-N","W","01-protestant","04-30to40k","2","03-Cell only","NY","Northeast","02","01-Yes","02-Rep","04-Conservative",0,1,0,-0.121327287305395,0.45000976304828,0.53312692204988,"2-Rep",41
"77","cell",6,77,"06-Over 70","02-male","05-less than HS","02-N","W","07-other","01-under10k","3","03-Cell only","WV","South","02","01-Yes","02-Rep","05-Very conservative",0,1,0,0.276628962542815,0.90356391885567,0.888032507811766,"2-Rep",77
"48","cell",6,48,"03-40to49","02-male","01-postgrad","02-N","W","04-jewish","99-DK/refused","4","01-Both","PA","Northeast","04","01-Yes","02-Rep","03-Moderate",0,1,0,-0.0439469053904653,0.637634061782759,0.474632624253123,"2-Rep",48
"35","cell",6,35,"02-30to39","02-male","02-bach","01-Y","O","07-other","08-100to150k","2","01-Both","NJ","Northeast","05-Highest","02-Probably","01-Dem","01-Very liberal",1,0,0,-0.187653328946763,0.297970515601943,0.100623655684793,"1-Dem",35
"70","cell",6,70,"06-Over 70","02-male","04-HS","02-N","W","01-protestant","99-DK/refused","Don't know/Refused","03-Cell only","FL","South","05-Highest","99-DNK/refused","99-DK/refused","99-DK/refused",0,1,0,0.199248580627885,0.178246246233831,0.909295120522171,"2-Rep",70
"46","cell",6,46,"03-40to49","02-male","04-HS","02-N","W","02-catholic","02-10to20k","1","03-Cell only","NY","Northeast","05-Highest","01-Yes","04-Lean Rep","03-Moderate",0,1,0,-0.0660555859375881,0.239818791002014,0.733605559449418,"2-Rep",46
"30","cell",6,30,"02-30to39","02-male","02-bach","02-N","W","01-protestant","07-75to100k","3","03-Cell only","OH","Midwest","02","01-Yes","04-Lean Rep","04-Conservative",0,1,0,-0.24292503031457,0.197191815377706,0.255287943981574,"2-Rep",30
"39","cell",6,39,"02-30to39","02-male","03-assoc","02-N","W","01-protestant","04-30to40k","3","03-Cell only","MI","Midwest","01-Lowest","01-Yes","01-Dem","02-Liberal",1,0,0,-0.143435967852518,0.127926876576437,0.252356947058203,"1-Dem",39
"78","cell",6,78,"06-Over 70","01-female","04-HS","02-N","W","02-catholic","03-20to30k","1","01-Both","NY","Northeast","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.287683302816377,0.912684163491451,0.992208176596125,"2-Rep",78
"55","cell",6,55,"04-50to59","01-female","01-postgrad","02-N","W","01-protestant","07-75to100k","5","03-Cell only","GA","South","02","01-Yes","04-Lean Rep","03-Moderate",0,1,0,0.0334334765244645,0.790981395769493,0.975015177997989,"2-Rep",55
"51","cell",6,51,"04-50to59","01-female","02-bach","02-N","O","01-protestant","03-20to30k","1","03-Cell only","OH","Midwest","03","01-Yes","01-Dem","02-Liberal",1,0,0,-0.0107838845697811,0.709567569346866,0.248483779139448,"1-Dem",51
"60","cell",6,60,"05-60to69","01-female","03-assoc","02-N","W","01-protestant","04-30to40k","5","03-Cell only","GA","South","05-Highest","01-Yes","02-Rep","04-Conservative",0,1,0,0.0887051778922715,0.593344599154056,0.961251443881974,"2-Rep",60
"67","cell",6,67,"05-60to69","01-female","04-HS","02-N","B","01-protestant","03-20to30k","1","01-Both","GA","South","03","01-Yes","01-Dem","03-Moderate",1,0,0,0.166085559807201,0.758330902498158,0.655555594626158,"1-Dem",67
"35","cell",6,35,"02-30to39","01-female","02-bach","02-N","W","01-protestant","04-30to40k","3","03-Cell only","FL","South","04","03-No","01-Dem","03-Moderate",1,0,0,-0.187653328946763,0.297970515601943,0.028646824405928,"1-Dem",35
"30","cell",6,30,"02-30to39","02-male","05-less than HS","01-Y","A","02-catholic","02-10to20k","8 or more","03-Cell only","NC","South","02","03-No","05-Ind","01-Very liberal",0,1,0,-0.24292503031457,0.0120813325772527,0.00321319158314659,"2-Rep",30
"42","cell",6,42,"03-40to49","02-male","01-postgrad","02-N","O","05-muslim","08-100to150k","1","03-Cell only","NC","South","03","01-Yes","05-Ind","04-Conservative",0,1,0,-0.110272947031834,0.169209558829712,0.395422995720523,"2-Rep",42
