"age","demo_mode","month_called","age_num","demo_age_bucket","demo_sex","demo_education","demo_hispanic","demo_race","demo_relig","demo_income","demo_hhsize","demo_phonetype","demo_state","demo_region","demo_pop_density","demo_reg","demo_party","demo_ideology","y_dem","y_rep","y_oth","age_scaled","p_surveyed","p_matched"
"73","cell",6,73,"06-Over 70","02-male","01-postgrad","02-N","O","06-LDS","06-50to75k","3","03-Cell only","UT","West","03","01-Yes","05-Ind","03-Moderate",0,0,1,1.14995001330192,0.858136764968206,0.574418077302156
"49","cell",6,49,"03-40to49","02-male","02-bach","02-N","W","01-protestant","07-75to100k","3","03-Cell only","GA","South","04","01-Yes","01-Dem","01-Very liberal",1,0,0,-0.162749215004606,0.662510402048848,0.732596222623374
"37","cell",6,37,"02-30to39","02-male","01-postgrad","02-N","A","07-other","08-100to150k","2","03-Cell only","OR","West","02","03-No","03-Lean Dem","02-Liberal",1,0,0,-0.81909882915787,0.345654074753058,0.0184960109824575
"71","cell",6,71,"06-Over 70","02-male","02-bach","02-N","W","01-protestant","09-over150k","2","03-Cell only","NJ","Northeast","05-Highest","01-Yes","02-Rep","04-Conservative",0,1,0,1.04055841094305,0.95610707740595,0.993825396242451
"32","cell",6,32,"02-30to39","01-female","04-HS","01-Y","A","02-catholic","02-10to20k","3","03-Cell only","CA","West","02","01-Yes","03-Lean Dem","04-Conservative",1,0,0,-1.09257783505506,0.0638549892969005,0.00399587427041555
"83","cell",6,83,"06-Over 70","02-male","04-HS","01-Y","W","02-catholic","01-under10k","1","01-Both","UT","West","03","01-Yes","01-Dem","05-Very conservative",1,0,0,1.69690802509631,0.947539894231675,0.991225996742686
"52","cell",6,52,"04-50to59","02-male","04-HS","01-Y","O","02-catholic","03-20to30k","2","03-Cell only","CA","West","01-Lowest","01-Yes","01-Dem","05-Very conservative",0,1,0,0.00133818853371045,0.378169833175637,0.119484210955876
"39","cell",6,39,"02-30to39","01-female","04-HS","01-Y","O","02-catholic","04-30to40k","8 or more","03-Cell only","WA","West","03","03-No","99-DK/refused","02-Liberal",0,0,1,-0.709707226798993,0.00725045307508688,0.0165272219812998
"37","cell",6,37,"02-30to39","02-male","02-bach","02-N","O","07-other","04-30to40k","1","03-Cell only","IA","Midwest","02","01-Yes","04-Lean Rep","03-Moderate",1,0,0,-0.81909882915787,0.345654074753058,0.090720900182027
"52","cell",6,52,"04-50to59","02-male","02-bach","02-N","W","01-protestant","09-over150k","7","01-Both","KY","South","01-Lowest","01-Yes","02-Rep","05-Very conservative",0,1,0,0.00133818853371045,0.731584460779947,0.982061001166837
"38","cell",6,38,"02-30to39","01-female","01-postgrad","02-N","B","01-protestant","09-over150k","2","01-Both","CO","West","03","01-Yes","03-Lean Dem","01-Very liberal",1,0,0,-0.764403027978431,0.370795399548839,0.178168441213094
"58","cell",6,58,"04-50to59","02-male","01-postgrad","02-N","W","01-protestant","07-75to100k","4","01-Both","NJ","Northeast","05-Highest","01-Yes","02-Rep","05-Very conservative",0,1,0,0.329512995610343,0.840107210633581,0.98187833682911
"(VOL) Don't know/Refused","cell",6,NA,"99-DNK/refused","02-male","02-bach","02-N","B","01-protestant","09-over150k","2","03-Cell only","VA","South","05-Highest","03-No","05-Ind","04-Conservative",1,0,0,0,0.268941421369995,0.119202922022118
"64","cell",6,64,"05-60to69","02-male","01-postgrad","02-N","W","01-protestant","08-100to150k","2","03-Cell only","CA","West","02","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.657687802686975,0.910142459674035,0.981693847177981
"65","cell",6,65,"05-60to69","01-female","04-HS","02-N","W","01-protestant","05-40to50k","2","01-Both","AR","South","02","01-Yes","01-Dem","04-Conservative",1,0,0,0.712383603866413,0.716012460538496,0.956538014601711
"66","cell",6,66,"05-60to69","01-female","01-postgrad","02-N","W","02-catholic","08-100to150k","2","03-Cell only","ID","West","03","01-Yes","04-Lean Rep","03-Moderate",0,1,0,0.767079405045852,0.926502054522523,0.985237978936591
"84","cell",6,84,"06-Over 70","02-male","04-HS","02-N","W","02-catholic","05-40to50k","1","03-Cell only","WI","Midwest","02","01-Yes","01-Dem","05-Very conservative",1,0,0,1.75160382627575,0.952718827663926,0.997912866392323
"56","cell",6,56,"04-50to59","01-female","01-postgrad","02-N","O","07-other","09-over150k","2","01-Both","NC","South","02","01-Yes","01-Dem","03-Moderate",1,0,0,0.220121393251465,0.808492245503641,0.608316880389332
"(VOL) Don't know/Refused","cell",6,NA,"99-DNK/refused","01-female","04-HS","01-Y","O","02-catholic","08-100to150k","2","03-Cell only","CA","West","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,0,0.268941421369995,0.417429793537685
"52","cell",6,52,"04-50to59","02-male","03-assoc","02-N","W","01-protestant","09-over150k","1","03-Cell only","FL","South","02","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.00133818853371045,0.378169833175637,0.982061001166837
"64","cell",6,64,"05-60to69","02-male","04-HS","01-Y","O","02-catholic","03-20to30k","4","03-Cell only","CA","West","05-Highest","03-No","01-Dem","04-Conservative",1,0,0,0.657687802686975,0.693253828716924,0.15648409337867
"39","cell",6,39,"02-30to39","02-male","01-postgrad","01-Y","W","01-protestant","09-over150k","4","03-Cell only","TX","South","03","01-Yes","04-Lean Rep","04-Conservative",1,0,0,-0.709707226798993,0.396656874733161,0.929601598348785
"56","cell",6,56,"04-50to59","02-male","04-HS","02-N","W","07-other","08-100to150k","2","03-Cell only","IL","Midwest","05-Highest","03-No","03-Lean Dem","01-Very liberal",1,0,0,0.220121393251465,0.485065140632601,0.751552489123136
"34","cell",6,34,"02-30to39","02-male","02-bach","02-N","A","07-other","07-75to100k","2","03-Cell only","IA","Midwest","02","03-No","01-Dem","03-Moderate",1,0,0,-0.983186232696186,0.275604136951129,0.00963149033835674
"24","cell",6,24,"01-Under 30","02-male","01-postgrad","02-N","O","01-protestant","03-20to30k","1","03-Cell only","MO","Midwest","03","02-Probably","01-Dem","02-Liberal",1,0,0,-1.53014424449057,0.11301690752908,0.0169517273541443
"39","cell",6,39,"02-30to39","01-female","02-bach","02-N","W","01-protestant","08-100to150k","3","03-Cell only","IL","Midwest","04","02-Probably","04-Lean Rep","03-Moderate",0,1,0,-0.709707226798993,0.396656874733161,0.561500061727385
"39","cell",6,39,"02-30to39","01-female","01-postgrad","02-N","W","01-protestant","09-over150k","3","03-Cell only","OR","West","04","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-0.709707226798993,0.396656874733161,0.641202129422052
"29","cell",6,29,"01-Under 30","02-male","02-bach","02-N","W","07-other","05-40to50k","1","03-Cell only","CA","West","03","03-No","01-Dem","02-Liberal",1,0,0,-1.25666523859338,0.180445740997783,0.136265079921846
"70","cell",6,70,"06-Over 70","01-female","99-DK/refused","01-Y","O","02-catholic","02-10to20k","1","03-Cell only","CA","West","02","01-Yes","05-Ind","02-Liberal",1,0,0,0.985862609763607,0.492931775774299,0.654389853873829
"35","cell",6,35,"02-30to39","01-female","01-postgrad","02-N","A","07-other","09-over150k","3","01-Both","NJ","Northeast","05-Highest","99-DNK/refused","01-Dem","02-Liberal",1,0,0,-0.928490431516747,0.297970515601943,0.0543215872911471
"61","cell",6,61,"05-60to69","02-male","03-assoc","02-N","W","01-protestant","99-DK/refused","4","03-Cell only","TX","South","05-Highest","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.493600399148659,0.619446790613556,0.789270558380182
"27","cell",6,27,"01-Under 30","01-female","02-bach","02-N","A","05-muslim","05-40to50k","4","03-Cell only","NC","South","02","03-No","01-Dem","02-Liberal",1,0,0,-1.36605684095226,0.150317416292007,0.00627150906652712
"51","cell",6,51,"04-50to59","02-male","04-HS","02-N","W","03-athiest","09-over150k","3","03-Cell only","FL","South","03","01-Yes","01-Dem","04-Conservative",1,0,0,-0.0533576126457282,0.352808863064872,0.869129605022328
"64","cell",6,64,"05-60to69","02-male","05-less than HS","01-Y","O","02-catholic","04-30to40k","5","01-Both","TX","South","01-Lowest","01-Yes","01-Dem","03-Moderate",1,0,0,0.657687802686975,0.693253828716924,0.656719466014212
"76","cell",6,76,"06-Over 70","01-female","01-postgrad","02-N","W","07-other","99-DK/refused","2","01-Both","PA","Northeast","02","01-Yes","02-Rep","04-Conservative",0,1,0,1.31403741684024,0.97412027236923,0.876685267617089
"55","cell",6,55,"04-50to59","02-male","01-postgrad","02-N","W","05-muslim","07-75to100k","7","03-Cell only","IA","Midwest","02","01-Yes","02-Rep","05-Very conservative",0,0,1,0.165425592072027,0.790981395769493,0.975015177997989
"86","cell",6,86,"06-Over 70","02-male","05-less than HS","02-N","W","01-protestant","02-10to20k","1","03-Cell only","NC","South","02","01-Yes","02-Rep","03-Moderate",0,1,0,1.86099542863463,0.961653496960586,0.995452670873841
"41","cell",6,41,"03-40to49","02-male","04-HS","02-N","O","02-catholic","05-40to50k","3","01-Both","IL","Midwest","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,-0.600315624440115,0.15438283833354,0.0283611320548417
"34","cell",6,34,"02-30to39","02-male","04-HS","01-Y","B","07-other","05-40to50k","3","03-Cell only","HI","West","02","02-Probably","05-Ind","02-Liberal",0,0,1,-0.983186232696186,0.0185898913731437,0.0133908041086055
"52","cell",6,52,"04-50to59","02-male","01-postgrad","02-N","W","07-other","09-over150k","3","01-Both","NJ","Northeast","04","01-Yes","01-Dem","01-Very liberal",1,0,0,0.00133818853371045,0.731584460779947,0.881077794140798
"28","cell",6,28,"01-Under 30","01-female","03-assoc","02-N","O","01-protestant","04-30to40k","4","03-Cell only","GA","South","02","01-Yes","01-Dem","03-Moderate",1,0,0,-1.31136103977282,0.0421796612111165,0.0359370170990512
"56","cell",6,56,"04-50to59","02-male","01-postgrad","02-N","W","07-other","99-DK/refused","3","03-Cell only","NM","West","02","01-Yes","05-Ind","03-Moderate",0,0,1,0.220121393251465,0.485065140632601,0.226807943164774
"50","cell",6,50,"04-50to59","02-male","02-bach","02-N","W","02-catholic","99-DK/refused","1","03-Cell only","NJ","Northeast","05-Highest","02-Probably","03-Lean Dem","03-Moderate",1,0,0,-0.108053413825167,0.686518574545545,0.529273111373877
"70","cell",6,70,"06-Over 70","01-female","05-less than HS","01-Y","O","01-protestant","07-75to100k","3","01-Both","CA","West","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,0.985862609763607,0.81331946928576,0.575678653973683
"62","cell",6,62,"05-60to69","02-male","05-less than HS","02-N","B","01-protestant","01-under10k","Don't know/Refused","03-Cell only","NC","South","04","01-Yes","03-Lean Dem","05-Very conservative",1,0,0,0.548296200328097,0.644876314813259,0.361219688533424
"57","cell",6,57,"04-50to59","02-male","04-HS","02-N","W","01-protestant","06-50to75k","2","03-Cell only","MD","South","02","01-Yes","02-Rep","05-Very conservative",0,1,0,0.274817194430904,0.512406050386248,0.927548948716969
"64","cell",6,64,"05-60to69","01-female","02-bach","02-N","W","02-catholic","99-DK/refused","4","03-Cell only","FL","South","01-Lowest","03-No","01-Dem","03-Moderate",1,0,0,0.657687802686975,0.910142459674035,0.413069377133122
"75","cell",6,75,"06-Over 70","01-female","03-assoc","02-N","W","07-other","05-40to50k","1","01-Both","CA","West","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,1.2593416156608,0.882744783773932,0.994433185351925
"32","cell",6,32,"02-30to39","02-male","03-assoc","02-N","B","01-protestant","03-20to30k","3","03-Cell only","OH","Midwest","05-Highest","01-Yes","06-None","02-Liberal",0,1,0,-1.09257783505506,0.0638549892969005,0.00556788996292406
"76","cell",6,76,"06-Over 70","02-male","03-assoc","02-N","W","07-other","08-100to150k","2","01-Both","FL","South","02","01-Yes","02-Rep","04-Conservative",0,1,0,1.31403741684024,0.893602107202506,0.995007142380659
"23","cell",6,23,"01-Under 30","01-female","02-bach","02-N","W","03-athiest","06-50to75k","2","03-Cell only","MD","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,-1.58484004567001,0.102506460942268,0.236912814134991
"72","cell",6,72,"06-Over 70","02-male","01-postgrad","02-N","W","02-catholic","08-100to150k","2","03-Cell only","AR","South","02","01-Yes","02-Rep","04-Conservative",0,1,0,1.09525421212248,0.960475525917014,0.992287535175478
"32","cell",6,32,"02-30to39","02-male","03-assoc","02-N","W","01-protestant","04-30to40k","2","03-Cell only","FL","South","03","01-Yes","04-Lean Rep","05-Very conservative",0,1,0,-1.09257783505506,0.0638549892969005,0.299050720576036
"76","cell",6,76,"06-Over 70","01-female","01-postgrad","02-N","W","01-protestant","07-75to100k","3","01-Both","CA","West","04","01-Yes","03-Lean Dem","03-Moderate",1,0,0,1.31403741684024,0.97412027236923,0.981319321659646
"39","cell",6,39,"02-30to39","02-male","03-assoc","02-N","W","01-protestant","09-over150k","4","03-Cell only","WI","Midwest","02","01-Yes","02-Rep","03-Moderate",1,0,0,-0.709707226798993,0.127926876576437,0.929601598348785
"46","cell",6,46,"03-40to49","01-female","03-assoc","02-N","W","01-protestant","08-100to150k","2","03-Cell only","NY","Northeast","02","03-No","04-Lean Rep","04-Conservative",0,1,0,-0.326836618542922,0.239818791002014,0.503248311694509
"66","cell",6,66,"05-60to69","02-male","02-bach","02-N","W","01-protestant","03-20to30k","2","01-Both","KS","Midwest","03","01-Yes","04-Lean Rep","05-Very conservative",0,1,0,0.767079405045852,0.926502054522523,0.926502054522523
"51","cell",6,51,"04-50to59","02-male","01-postgrad","02-N","W","03-athiest","09-over150k","3","01-Both","CA","West","03","03-No","01-Dem","03-Moderate",1,0,0,-0.0533576126457282,0.709567569346866,0.473346483374184
"70","cell",6,70,"06-Over 70","01-female","03-assoc","02-N","W","03-athiest","06-50to75k","2","01-Both","MD","South","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.985862609763607,0.81331946928576,0.981507514682946
"52","cell",6,52,"04-50to59","02-male","03-assoc","02-N","W","03-athiest","04-30to40k","2","01-Both","PA","Northeast","04","01-Yes","01-Dem","03-Moderate",1,0,0,0.00133818853371045,0.378169833175637,0.791832973887611
"41","cell",6,41,"03-40to49","01-female","02-bach","02-N","W","07-other","06-50to75k","2","03-Cell only","CA","West","03","01-Yes","01-Dem","01-Very liberal",1,0,0,-0.600315624440115,0.45000976304828,0.689839434680769
"43","cell",6,43,"03-40to49","02-male","01-postgrad","02-N","W","07-other","07-75to100k","3","03-Cell only","CA","West","03","01-Yes","02-Rep","03-Moderate",0,1,0,-0.490924022081238,0.504537864360331,0.586977711274109
"20","cell",6,20,"01-Under 30","01-female","03-assoc","02-N","O","01-protestant","03-20to30k","5","03-Cell only","TX","South","03","01-Yes","03-Lean Dem","04-Conservative",1,0,0,-1.74892744920833,0.0180241374624547,0.0110102762648062
"56","cell",6,56,"04-50to59","02-male","03-assoc","02-N","W","01-protestant","09-over150k","4","03-Cell only","MT","West","01-Lowest","01-Yes","01-Dem","03-Moderate",1,0,0,0.220121393251465,0.485065140632601,0.988344380620477
"18","cell",6,18,"01-Under 30","02-male","04-HS","02-N","W","01-protestant","99-DK/refused","5","01-Both","NV","West","02","01-Yes","02-Rep","04-Conservative",0,1,0,-1.85831905156721,0.0145337964808892,0.0328213257778742
"56","cell",6,56,"04-50to59","01-female","03-assoc","02-N","W","01-protestant","06-50to75k","1","03-Cell only","OR","West","01-Lowest","01-Yes","01-Dem","03-Moderate",1,0,0,0.220121393251465,0.485065140632601,0.968938823667075
"60","cell",6,60,"05-60to69","02-male","04-HS","02-N","W","01-protestant","07-75to100k","1","03-Cell only","FL","South","03","01-Yes","04-Lean Rep","03-Moderate",0,1,0,0.43890459796922,0.593344599154056,0.985387282447815
"45","cell",6,45,"03-40to49","02-male","03-assoc","02-N","W","01-protestant","07-75to100k","4","03-Cell only","MN","Midwest","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,-0.38153241972236,0.220446748387667,0.928923425184561
"(VOL) Don't know/Refused","cell",6,NA,"99-DNK/refused","02-male","99-DK/refused","02-N","O","07-other","99-DK/refused","Don't know/Refused","03-Cell only","WY","West","01-Lowest","99-DNK/refused","99-DK/refused","99-DK/refused",0,0,1,0,0.0179862099620916,0.0649691691286641
"48","cell",6,48,"03-40to49","01-female","03-assoc","02-N","W","01-protestant","08-100to150k","2","01-Both","CA","West","05-Highest","01-Yes","03-Lean Dem","01-Very liberal",1,0,0,-0.217445016184044,0.281933686909093,0.903066991658525
"65","cell",6,65,"05-60to69","01-female","01-postgrad","02-N","O","07-other","99-DK/refused","Don't know/Refused","03-Cell only","NY","Northeast","05-Highest","01-Yes","05-Ind","02-Liberal",0,0,1,0.712383603866413,0.716012460538496,0.224105530477727
"35","cell",6,35,"02-30to39","01-female","02-bach","01-Y","W","07-other","09-over150k","4","03-Cell only","MA","Northeast","04","01-Yes","01-Dem","01-Very liberal",1,0,0,-0.928490431516747,0.297970515601943,0.895014637476947
"21","cell",6,21,"01-Under 30","01-female","03-assoc","02-N","A","07-other","04-30to40k","3","01-Both","CA","West","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,-1.69423164802889,0.0200659033724677,0.00234030734815543
"66","cell",6,66,"05-60to69","02-male","02-bach","02-N","W","01-protestant","06-50to75k","2","03-Cell only","WI","Midwest","02","01-Yes","02-Rep","04-Conservative",0,1,0,0.767079405045852,0.926502054522523,0.971644219749454
"57","cell",6,57,"04-50to59","01-female","04-HS","02-N","W","05-muslim","03-20to30k","3","03-Cell only","CA","West","02","01-Yes","01-Dem","02-Liberal",0,1,0,0.274817194430904,0.512406050386248,0.634050762273111
"50","cell",6,50,"04-50to59","02-male","03-assoc","02-N","W","01-protestant","06-50to75k","4","03-Cell only","OR","West","04","01-Yes","01-Dem","04-Conservative",1,0,0,-0.108053413825167,0.328250861427198,0.941799210103503
"75","cell",6,75,"06-Over 70","01-female","02-bach","02-N","W","03-athiest","07-75to100k","1","01-Both","DC","South","05-Highest","01-Yes","01-Dem","01-Very liberal",1,0,0,1.2593416156608,0.971214714408461,0.997134139256314
"36","cell",6,36,"02-30to39","02-male","02-bach","02-N","W","07-other","06-50to75k","1","03-Cell only","MO","Midwest","04","01-Yes","02-Rep","03-Moderate",0,1,0,-0.873794630337309,0.321346815598118,0.777716892705524
"26","cell",6,26,"01-Under 30","02-male","02-bach","02-N","W","07-other","06-50to75k","3","01-Both","PA","Northeast","04","03-No","03-Lean Dem","02-Liberal",1,0,0,-1.4207526421317,0.136873362505369,0.0210103626035425
"59","cell",6,59,"04-50to59","01-female","03-assoc","02-N","W","02-catholic","07-75to100k","2","01-Both","NY","Northeast","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.384208796789781,0.566704385328846,0.956964911326882
